	MESSAGE	CATEGORY
16259	[보령시청] 1/4~1/17 거리두기2단계 연장 방역조치 ▲5명부터 모임금지(식당 동반입장금지) ▲숙박시설 총객실수2/3이내 예약 ▲직장 재택근무권고,회식자제 	1
15503	[담양군청]▲요양병원, 병원 등 종사자는 타인 접촉 최소화 ▲종교시설 모임 금지▲5인이상 사적모임 금지▲실내 수시 환기 및 표면소독 등 방역수칙 준수바랍니다. 	1
19570	[고양시청]춤 무도장·무도학원·성인댄스 교습소의 강사·종사자·이용자는 소모임 및 이동을 자제하여 주시고 보건소 선별진료소에서 코로나19검사를 받으시기 바랍니다. 	0
17405	[도봉구청]1.20~1.21 9시~15시, 1.22 9시~10시 도봉기적의도서관(도봉동) 이용자는 보건소(2091-4483,4490)에서 코로나검사를 받기바랍니다 	0
7474	[광주시청]SRC재활병원 관련 추가 확진자(144번) 발생, 추후 확인사항은 홈페이지에 공개하겠습니다. 	2
18306	[담양군청] 사회적 거리두기 2주간(~2.14.) 연장에 따라 5인이상 사적모임 금지 및 외출 자제, 마스크 착용 등 방역수칙 준수바랍니다. 	1
6584	[보령시청] 가족과 이웃의 건강을 위해 거리두기, 손씻기 등 방역수칙을 준수해 주시고, 마스크 상시 착용으로 코로나19를 예방하는데 적극 동참해주세요. 	1
10820	[남원시]12.04.(목)에 검사한 방문자는 확진자2명을 제외한 검사자 모두 음성입니다. 	0
14337	[부산시] 12.11(금)~12.23(수) 금강산카센타(동래구 충렬대로410번길 64) 방문자는 인근 보건소에서 검사받으시기 바랍니다.(소독완료) 	0
6109	[남양주시청] 9.25.(금) 호평동 주민 1명 코로나19 확진. 이동동선은 홈페이지, 블로그 참고바랍니다. c11.kr/i7fv 	2
14350	[서천군청] 12.18.(금)~12.26.(토) 서천군청 사거리 서천목욕탕(여탕) 방문자는 보건소 선별진료소에서 코로나19 진단검사 받으시기 바랍니다. 	0
9023	[곡성군청] 11.20.(금) 현재 곡성군 추가 확진자 없습니다. 마스크 착용, 타지역 방문 자제 및 개인방역수칙 준수바랍니다. 	1
10562	[정선군청]도사곡아파트 확진자 관련 접촉자 특정 불가능으로 감염병예방법에 따라 개인정보 공개합니다. 역학조사 진행중이며 세부사항 홈페이지 공개예정입니다. 	2
19220	[광주광역시]오늘(18시) 확진자 2명이 발생했습니다. 1942 1943번은 북구 거주자로 자가격리 해제 전 확진되었습니다. https://c11.kr/lot7 	2
1076	[담양군청] 주말 타지역방문 및 모임을 자제하시고 휴가지에서 마스크착용, 2m 거리두기 준수와 휴가는 가족간 소모임 추진으로 코로나19 예방에 노력 바랍니다. 	1
22449	[부산시]3.16(화) 09:30~12:00 대동병원(동래구 충렬대로 187) 이비인후과, 내과 외래 및 원무과 방문자는 인근 보건소에서 검사바랍니다.(소독완료) 	0
8635	[대구광역시] 사적 모임, 회식 등을 통해 코로나19 감염사례가 증가하고 있습니다. 식사, 음주, 운동 등 단체모임을 자제하시고 마스크 착용을 생활화 합시다. 	1
10434	[정읍시청]11.26.남양주 372번확진자 정읍방문,역학조사중,접촉자검사 및 소독 실시예정입니다.방역수칙을 준수바랍니다.보건소콜센터(063-539-6734~7) 	1
2387	[관악구청] 167(서림동)~8(성현동)번째 확진자(완치자 143명) 발생 및 161~3번째 확진자 역학조사결과 공개 blog.naver.com/gwanak_gu 	2
20886	[미추홀구청] 코로나19 확진자 1명발생(유증상자), 방역소독 예정, 세부내용 블로그 게시 blog.naver.com/tong_namgu 	2
19278	[상주시청]거리두기1.5단계적용▶2.15.(월)~2.28.(일)▶5인이상사적모임금지유지▶식당·카페,실내체육시설,노래연습장 운영시간제한 해제(방문판매업은22시까지) 	1
3179	[김천시청]코로나19, 대구거주 확진자 동선 공지, 8.22(토) 19:00~20:15 평화동 우리집순대 방문, 동선이 겹치는 분은 보건소로 상담하시기 바랍니다. 	0
4527	[경상북도청] 8.29(토) 13~19시 대구 동우빌딩 지하1층(북구칠성남로)에서 동충하초 사업설명회(확진자 발생)에 참석하신 분은 즉시 보건소로 연락 바랍니다. 	0
19569	[강진군청] 설 연휴간 친인척 방문, 접촉으로 가족간 감염이 교회 등 집단감염으로 확산 중입니다. 발열, 기침 등 증상발현 즉시 보건소 선별진료소 검사받으세요. 	1
20783	[구리시청] 구리시 확진자 3명(자가격리중 확진 2명) 발생. 방역소독 및 역학조사 중입니다. 마스크 착용 등 방역수칙준수 eguri.kr/222260760343 	2
10064	[강서구] 11.29.(일) 강서구 확진자 1명 발생(부산756번) 사상구 확진자와 접촉. 진해구 거주. 직장 강서구. 역학조사중. 개인방역수칙 준수바랍니다. 	2
16377	[계양구청] 계양구 376번 코로나19 확진환자 1명 발생(자가격리 중 확진). 역학조사 완료, 방역 중. blog.naver.com/gyeyang_gu 	2
13850	[기장군청]12월25일 기장군30번 코로나19 신규확진자 1명발생. 자가격리 중으로 접촉자 없습니다. 외출자제 및 실내외 마스크 착용필수등 방역수칙 준수바랍니다. 	2
22558	[부평구청]관내 코로나19 확진환자 2명 발생(자가격리중 확진 2명). 역학조사 완료. 방역 예정. blog.naver.com/withbupyeong 	2
5832	[금천구청]89~90번째 확진자 발생, 격리병상 이송 및 자택 방역 예정, 역학조사 후 동선 공개, 금천구 카카오톡 채널 pf.kakao.com/_hUpLxb 	2
10567	[서대문구청]코로나19. 279~287번째 확진자 발생. 역학조사 중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다 blog.naver.com/sdmstory 	2
350	[목포시청] →남악방콕포차(21:00~24:00) 방문자는 보건소에서 신고 검사 후 자가격리 바랍니다. 	0
6248	"[강진군청] ""감염 확산 방지를 위해 참여와 실천"" 중요(대면소모임,단체식사금지,모든종교행사시 방역수칙준수) 등 추석연휴기간 집에서 머무르기 협조바랍니다. "	1
18039	[강진군청]수도권, 광주등에서 코로나19 계속 발생중.발생지역 방문 자제,5인이상 사적모임 금지,실내외 항상 마스크 착용등 방역수칙 준수하시기 바랍니다. 	1
17270	[김해시청] 확진자 4명 발생 / 226번~228번(심층역학 진행중), 229번(확진자 가족, 해제전검사에서 확진), 시민여러분의 잠시 멈!춤! 동참이 필요합니다 	2
20384	[목포시청] 목포 50번 확진자 발생, 역학조사 후 필요한 동선은 즉시 공개하겠습니다. 	2
3491	[고창군청]코로나19 전국확산, 광주에서는 3단계에 준하는 행정명령 발령중. 타지역 방문과 모임자제, 반드시 마스크쓰기를 실천하여 주시기 바랍니다. 	1
12707	[당진시청]당진 코로나19 105번(39번접촉)확진자 발생, 자세한 사항은 다시 알려드리겠습니다. 	2
22304	[부산시]3.18(목) 08:50~09:00 고신대학교복음병원(서구 감천로 262) 3동 1층 원무과 대기실 방문자는 인근 보건소에 상담 바랍니다(소독완료) 	0
5955	[목포시청] 코로나19 예방을 위해▲벌초는 대행서비스 ▲고향 및 친지방문 자제▲만남은 영상통화 ▲불필요한 외출 자제 ▲마스크착용 등 방역수칙 준수바랍니다. 	1
12395	[금천구청]197~201번째 확진자 발생, 손씻기 생활화, 주기적 환기, 밀집·밀접·밀폐 장소 피하기, 카카오톡 채널 확인 pf.kakao.com/_hUpLxb 	2
17876	[기장군청] 1/25~1/31까지 사회적거리두기 2단계 알림. 5인이상 모임금지, 여행, 외출자제 및 마스크 착용 필수 등 방역수칙 준수바랍니다. 	1
14771	[서대문구청]코로나19. 506~515번째 확진자 발생. 역학조사 중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다 blog.naver.com/sdmstory 	2
15000	[거제시청] 169번(91번 확진자 가족, 12.19.부터 자가격리중 해제1일전 검사에서 양성판정)확진자발생, 접촉자 및 이동동선 없음 	2
1402	[곡성군청]8.9(일)19:40~21:31용산->송정KTX527열차1호차, 21:40~22:00송정역->돌고개역지하철 의료원(360-7681)상담바랍니다. 	0
15394	[강동구청]1. 5.(화) 10시 기준 확진자 3명 발생 및 역학조사 결과 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다. 	2
16263	[상주시청] 상주시 91번 확진자(88번 확진자의 가족) 1명 추가 발생, 5인 이상 사적 모임 금지, 비대면 종교활동 등 방역수칙 준수 바랍니다. 	2
2223	[성남시청] 확진자7명 추가발생(위례동 1, 분당동 1, 운중동 1, 타지역 4) 상세내용 추후 시홈페이지 공개예정입니다. corona.seongnam.go.kr 	2
93	[화순군청] 방문자는 외출을 자제하시고 군보건소(061-379-5341~2)에 상담바랍니다. 	0
3662	[광주광역시]어제(28일) 확진자 15명 발생하여 총362명(10명 기공개). 358번 북구 용봉동, 359번 광산구 송정동 거주자로 동선은 조사중입니다 	2
20510	[사상구청] 사상구 2.26.(금) 확진자 1명 발생. 5인이상 사적 모임 금지, 마스크 착용 등 철저한 방역수칙 준수 바랍니다. 	2
20383	[부산시]2.8.(월)~2.21.(일) 대평탕 여탕(부산 영도구 20번길 5) 이용자는 인근 보건소에서 검사 받으시길 바랍니다. (소독 완료) 	0
7409	[김포시청] 155번 확진자(풍무동) 10월19일 발생/ 긴급방역 및 병원이송 예정/ 역학조사중/ 세부사항 김포시 블로그 참조 vo.la/TkdIF 	2
2827	[단양군청] 오늘부터 사회적 거리두기 2단계가 전국적으로 시행됩니다. 실내 50인 이상, 실외 100인이상 집합금지. 항상 마스크 착용과 방역수칙을 준수바랍니다. 	1
21081	[고창군청] 고창 15번 (전북 1228번) 확진자 발생, 현재 역학 조사 중 마스크 착용 등 방역수칙 준수 바랍니다. 	2
9212	[서산시청] 코로나19 서산 44번 확진자 발생. 해외 입국 타지역 내국인. 자가격리 중 확진. 정밀역학조사 중. 자세한 사항은 다시 알려드리겠습니다. 	2
15186	[이천시청]이천시173~174확진자 발생. 동선 파악 중에 있음을 알려드립니다. 생활방역수칙을 준수하시기 바랍니다. 	2
2406	[남해군청]8.16(일)14:30~15:30두곡.월포해수욕장샤워장,꼭두방수산매점 이용자중 유증상자는 선별진료소에 진담검사 받으시기 바랍니다.055-860-8730 	0
8962	[나주시청] 금일(19일) 확진자 1명(전남311번/나주9번) 추가발생(송월동 거주), 현재 역학조사 중이며 결과는 확인 되는대로 안내하겠습니다. 	2
5773	[목포시청]사회적거리두기 2단계 방역조치연장(~9.27)▲실내50인,실외100인이상집합금지▲방문판매업 집합금지▲그 외 고위험 및 다중이용시설 방역수칙준수 의무화 	1
4731	[강남구청] 확진자 2명 발생(gangnam.go.kr). 자가격리자는 무증상이라 안심하지 말고, 격리 해제와 동시에 강남구보건소 재검사 받아주세요 	2
11770	[남동구청] 코로나19 추가 확진자 3명(자가격리자 1명, 확진자 접촉자 2명) 발생. 자택 및 인근지역 방역소독 예정. reurl.kr/4BBDB1A2SO 	2
1560	[강동구청]8.15.(토)12시확진자5명발생(50~51:길동,52:상일동,53~54:고덕2동)격리및소독완료.동선 역학조사중, 세부결과 홈페이지등 공개 예정입니다. 	2
19047	[서천군청] 설 명절에도 5인이상 사적모임 금지(다중이용시설에 5명이상 예약 및 동반입장 금지), 마스크착용 등 방역수칙 준수 당부드립니다. 	1
4569	[서초구청]금일 확진자1명 발생(총161명) 서초구146,148,149,151,155,157,158번 및 타지역 확진자동선 홈페이지 공개(seocho.go.kr) 	2
7199	[포항시청]타지역 코로나19 확산이 지속되고 있습니다. 가족과 이웃의 건강을 위해 병원, 요양병원 면회자제, 마스크착용 등 방역수칙을 준수하여 주시기 바랍니다. 	1
7015	[순창군청]마스크가 최고의 백신입니다.▲관광·행사·모임 자제▲마스크 착용, 손씻기 등 방역수칙 준수▲코로나19 유증상시 반드시 보건의료원 선별진료소 상담바랍니다. 	1
22788	[장성군청]3.29.~4.11. 2주간 거리두기 1.5단계 및 5명부터 사적모임 금지 유지, 마스크 착용 등 방역수칙을 준수하시고 의심증상 시 즉시 검사바랍니다. 	1
12916	[광진구청]324~334번 확진자 발생, 323~334번 및 타지역 확진자 동선알림. 상호공개된 업소(gwangjin.go.kr)확인후 동시간대 방문자 검사바람. 	2
7349	[부천시청] 코로나19 확진자 2명 발생[송내동 1명, 심곡본동 1명] 자택 및 인근지역 방역소독 완료 blog.naver.com/bucheon-city 	2
743	[영주시청] 주말 타지역 방문 및 밀폐된 공간에서의 행사, 종교모임을 자제해주시고, 마스크 쓰기! 거리두기! 손씻기! 등 방역수칙을 준수해주시기 바랍니다. 	1
20151	[공주시청] 확진자 1명 발생. 공주103번(50대, 공주102번 접촉) 자택 외 이동 동선 없습니다. 	2
583	[마포구청] 관내 46~47번 확진자 발생 상세정보는 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77 	2
14983	[부안군청] 종교시설은 비대면 원칙으로 영상인력 포함 20명 이내이며 모임·식사 금지하고 마스크 착용 및 외부인 접촉 자제 등 방역수칙을 준수바랍니다. 	1
1961	[동작구청]88~92번째 확진자 발생,상세내용은 구홈페이지 및 블로그, SNS확인해 주시기 바랍니다. blog.naver.com/dongjaksaran 	2
21159	[고창군청2]일상속 감염지속▶수도권등 타지역 방문 및 방문인 만남 자제▶주말 정규예배, 미사, 법회 등 좌석수의 30%이내▶마스크착용 등 방역수칙 준수 바랍니다. 	1
22545	[남원시]목욕장종사자(세신사,이발사,매점,관리점원등)대상으로 코로나19 검사 실시,3.26(금) 신분증 지참후 보건소 이동선별진료소에서 무료검사 받으시기바랍니다. 	0
938	[광주광역시]발열과 기침, 가래, 근육통 등 코로나19 감염 의심 증상이 있는 분들은 망설이지 말고 즉시 가까운 보건소 선별진료소를 방문해 검사받으시기 바랍니다. 	0
904	[강남구청] 확진자 1명 추가. 청담중 학생·교직원 180명 음성, 8명 대기. 상세내용(gangnam.go.kr). 마스크 착용, 손씻기 등 방역수칙 준수 바람 	2
8088	[동대문구청]193(답십리2동,여)194(전농2동,여)195(용신동,여)196(이문2동,여)197(답십리1동,남) 확진자발생, ddm4you.blog.me 참조 	2
4813	[완도군청] 동시간대에 방문한 분은 완도군보건의료원(550-6767)로 연락바라며, 군민들께서는 관외출타 자제, 마스크 착용 등 방역수칙을 준수바랍니다. 	1
2923	[하남시청] 8.23(일) 34번확진자 발생.역학조사진행중으로 추후 공개예정 25~30,33번확진자 접촉자 모두 파악하여 동선공개사항 없음 c11.kr/he8o 	2
10207	[경주시청][108번확진자동선]등촌샤브칼국수(용강동) 11.27(금) 12:20~13:30(동시간대 방문자 검사 권고) 	0
20578	[광주광역시] 오늘(18시) 확진자 4명(기발표 1)이 발생했습니다. 2060 2061번 남구, 2062번 서구 거주자입니다. https://c11.kr/moaz 	2
8127	[서초구청]256,257,258,259,260번째 확진자 발생(역학조사중). 상세내용 홈페이지(seocho.go.kr)확인. 마스크 착용 등 방역수칙 준수바랍니다 	2
942	[도봉구청] 타지역 68번 확진자 관내 이동동선 관련 31명 검사결과 음성판정. 마스크 착용, 생활 속 거리두기 등 방역수칙을 준수하여 주시기 바랍니다. 	1
20486	[여수시청] 여수 57번 확진자 발생(기숙사 제출용 검사), 역학조사 후 검사필요한 이동동선 공개하겠습니다. 	2
4486	[광양시청]코로나19 지역감염 예방을위해 불필요한 외출, 모임 및 다중이용시설 이용, 대면 종교활동 자제하여 주시고 실내외 마스크 착용 등 개인방역 준수 바랍니다 	1
16428	[고양시청]확진자 6명 발생▶1709~1714(일산동구3,일산서구3) ▶타지역확진 고양시민 1명 [홈페이지] https://han.gl/iMmgw 참조바랍니다. 	2
15581	[도봉구청] 1.6(수) 확진자 1명 추가 발생(619번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다. 	2
21398	[동구청] 3. 11. (목) 동구 확진자 1명 발생. 자가격리 중 확진으로 특이동선 없음. 사랑하는 가족을 위해 마스크 착용 등 방역수칙 준수 바랍니다. 	2
10329	[광주광역시]오늘 확진자 8명(기공개 2명) 발생하여 총 726명입니다. 721번 일곡동, 722번 오치동, 723번 남구 임암동 거주자로 동선은 조사중입니다. 	2
2502	[남원시]서울사랑제일교회,경복궁.광화문집회참석자는8.23까지 보건소에서검사.미검사자는 고발및 2백만원이하의 벌금,확진시구상권청구됩니다.(063-625-1339) 	0
17765	[양주시청] 타시군 확진자 1명 발생(타시군 80번) . 관련 내용은 역학조사 후 홈페이지(블로그) https://c11.kr/lsjk 공개예정 	2
16088	[고양시청]코로나19 확진자 4명 발생▶1677~1680(일산동구2,일산서구2) https://han.gl/iMmgw 참조바랍니다. 	2
12023	[금정구청]12.13(일) 금정구 코로나19 확진자 1명 발생, 모임 행사 자제, 마스크착용 등 철저한 생활방역수칙 준수바랍니다. 	2
18001	[부평구청]관내 확진환자 3명 발생(유증상자 1명/파악중 1명/확진환자 가족 1명). 역학조사중. 방역 예정. blog.naver.com/withbupyeong 	2
14466	[김포시청] 442번~446번 확진자 5명(고촌읍3, 통진읍2) 12월29일 발생/ 세부사항은 김포시 블로그 참조 바랍니다. vo.la/acGVE 	2
13884	[김천시청] 코로나19, 연말연시 외출, 모임 및 수도권, 타지역 이동을 자제하시고, 마스크 착용 등 방역수칙을 준수 바랍니다. 	1
15793	[계양구청] 1월2일(토)~7일(목) 두메산골황소돌곱창 계산점(계산로 123)을 방문하신 분은 주소지 보건소에서 코로나19 검사를 받으시기 바랍니다. 	0
20775	[강남구청] 1296~1303번 확진자 발생( gangnam.go.kr). 2.15~20 대치참약국(남부순환로 2927) 방문자는 빠른 시일 내 검체검사 바랍니다 	0
7079	[기장군 3단계 준하는 사회적 거리두기 4원칙 안내] 3.각종모임 및 행사참석 자제(10인 이상) 4.다중이용시설 방문 자제 	1
12558	[광주광역시]오늘 현재 확진자 6명(기공개 2명) 발생하여 총 835명입니다. 832번 용봉동 833번 양림동 834번 금호동 거주자로 동선은 조사중입니다. 	2
20440	[부산남구청] 2/25(목) 코로나19 확진자 1명. 5명 이상 사적 모임이 금지되어 있습니다. 사회적 거리두기로 코로나를 이겨냅시다. 	2
17341	[계양구청]계양구 408, 409번 코로나19 확진환자 2명 발생(자가격리자 등). 역학조사 및 방역 중. blog.naver.com/gyeyang_gu 	2
8114	[김포시청] 164번 확진자(마산동) 11월8일 발생/ 긴급방역 및 병원이송 예정/ 역학조사중/ 세부사항 김포시 블로그 참조 vo.la/T7wdS 	2
10741	[금천구청]11.19~11.26 CU편의점 금천예스점(독산동) 이용자 중 유증상자는 거주지 보건소 검사요망, 카카오톡 채널 pf.kakao.com/_hUpLxb 	0
9911	[부산시]11.20.(금) 21:20~21:50 마산식당(부산진구 자유평화로 19) 이용자는 보건소 상담 바랍니다. 	0
2842	[군위군청]서울집회 참석자는 외출자제, 진단검사 부탁드리며, 군민께서는 사회적 거리두기 2단계 격상에 따라 모임,행사등 자제, 마스크 착용 등 수칙 준수바랍니다. 	1
14248	[대전광역시] 2명 추가 확진. 787~788번(동구, 서구, 조사 중) 방문장소는 파악 후 공개예정입니다. 	2
879	[광양시청] 코로나19 지역확산 차단을 위해 타지역 방문이나 가족·친지 모임은 가급적 자제하시고, 외출 및 대중교통 이용시 반드시 마스크 착용 바랍니다. 	1
7360	[곡성군청] 전국 코로나19 확진자가 다수 발생하고 있습니다. 실내외 마스크 착용 및 개인방역수칙 준수 바랍니다. 	1
2051	[부산광역시청] 8.15. 광복절 집회 참석자는 가까운 보건소 및 선별진료소에서 즉시 진단검사 받으시기 바랍니다. 	0
16186	[북구청] 1.12(화) 북구 확진자 1명 발생(진주 국제기도원 관련). 5인이상 사적 모임 금지 등 방역수칙 준수 바랍니다. 	2
17990	[구미시청]확진자 2명 발생 : 359번(관내확진자 가족접촉), 360번(타지역확진자 접촉). 주말 모임·행사 자제, 마스크착용, 환기 등 방역수칙 준수바랍니다. 	2
10161	[서산시청] 코로나19 서산51번(서울권 대학교 재학, 본가 방문중) 확진자 발생. 정밀역학조사 중. 자세한 사항은 다시 알려드리겠습니다. 	2
21373	[남양주시청] 3.10.(수) 남양주시 주민 10명(타지역 거주 4명 포함) 코로나19 확진. 방역사항은 홈페이지, 블로그 참고 바랍니다. c11.kr/n5yo 	2
10488	[부천시청]코로나19 확진자 1명 발생[서울 은평구 진관동 거주] 감염경로 역학조사중, 인근지역 방역소독예정 blog.naver.com/bucheon-city 	2
11988	[청송군청] 최고의 백신은 마스크 착용! 금일 전국 확진자 1030명, 인근 시·군 연일 확진자 발생. 고향·타지역 방문 및 불필요한 외출·모임 자제바랍니다. 	1
3263	[마포구청] 109~111번 확진자 발생 안내. 역학조사 진행중이며 이동동선은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77 	2
4775	[곡성군청]9.3(목)11:59~13:00 망월식육식당(북구서방로63번길18,우산동)→ 16:00~17:00각화농산물도매시장(각화동)방문자는 의료원상담 바랍니다. 	0
19613	[남해군청]피로연 방역수칙▶결혼식 당일 외 별도 날을 정해서 하는 피로연은 5명부터 사적모임금지 해당▶주변홍보, 청첩장 제작 및 신문광고 등에 유의하시기바랍니다. 	1
9174	[계양구청] 계양구 174번(확진환자의 접촉자) 코로나19 획진환자 1명 발생. 역학조사 및 방역 중. blog.naver.com/gyeyang_gu 	2
13957	[담양군청]수도권 등 타지역에서 고향방문 계획이 있으신 분은 부모님과 가족을 위하여 거주지 보건소에서 코로나 검사를 받으신 후 방문하여 주시기 바랍니다. 	1
11983	[봉화군청]전국적 코로나19 감염확산으로 타지인 접촉자제, 다중이용시설 출입·모임·행사 및 종교활동 후 식사 자제, 마스크 착용 등으로 개인방역수칙 준수바랍니다. 	1
12210	[광주광역시]오늘 확진자 3명(기공개 2명) 발생하여 총 825명입니다. 825번은 서구 쌍촌동 거주자로 동선은 조사중으로 확인되는대로 안내하겠습니다. 	2
8361	[광양시청]순천확진자 관련①11/10 18:00~20:00 장어숯불구이(중마 길호1길) ②11/11 12:00~12:30 양푼이동태탕(중마동) 방문자 검사바랍니다 	0
698	[논산시청]논산시특수시책으로 모든 해외입국자를 공항에서 직접 모셔옵니다.가족은 마중가지 마시고 사전에 시청(746-6323~5)으로 입국일시를 알려주시기 바랍니다 	1
7138	[동작구청]247번째 확진자 동선공개, 상세내용은 구 홈페이지 및 블로그, SNS확인하여 주시기바랍니다. blog.naver.com/dongjaksaran 	2
22436	[태백시청]태백시 7번째 확진자 발생(청주672번 접촉).밀접접촉자 파악및검사진행중. 이동, 모임자제. 심층역학조사 후 홈페이지 공개예정입니다.[552-4000] 	2
11743	[대구광역시] 11일 15시기준 대구영신교회(다사읍소재) 관련 누적 확진자는 28명입니다. 이번주말 모임, 행사는 자제하고 최대한 집에 머물러 주시기 바랍니다. 	1
14384	[동대문구청]누구나 익명으로 코로나 무료검사를 청량리역광장, 장안근린공원 임시선별검사소에서 받을수 있습니다(13세이하,접촉자,유증상자,해외입국자 등은 보건소이용) 	1
9199	[부산시] 11/20일 18:10분 부산동부터미널에서 출발해서 홍천, 춘천 내리신분 보건소 상담바랍니다. 	0
7320	[동두천시청] 동두천시 40번 확진자 발생(동두천시 35번 접촉자) 역학조사 중, 홈페이지 및 블로그 참고바랍니다. naver.me/GEq1FFOS 	2
9040	[광양시청]오전6:50 광양시청앞 출발 여수대림산업Y2C 입구도착 출근버스(관광버스Y2C) 11.14, 11.16, 11.17. 이용자는 선별진료소 검사바랍니다. 	0
5423	[군포시청] 확진자 3명 발생. 군포151(산본2동),152(산본1동),153(의왕시).방역소독 및 역학조사 중. 상세정보 참조 blog.gunpo.go.kr 	2
20086	[무안군청]코로나19관련 2.17.(수)18:00~19:30(남악)콩주발묵은지뚝배기 식당(방역소독완료)을 방문하신 분은 인근 선별검사소에서 검사받으시기 바랍니다. 	0
12009	[군포시청] 12. 13.(일) 확진자 4명 발생(군포308~311). 상세내용은 군포시청홈페이지, SNS 등 참조바랍니다. pf.kakao.com/_eDSsxb 	2
6308	[동작구청]233번째 확진자(완치자 191명)발생,상세내용 구 홈페이지 및 블로그,SNS 확인해 주시기바랍니다. blog.naver.com/dongjaksaran 	2
15623	[울산광역시] 12.27.(일) 11:30~12:50 JW컨벤션센터(북구 진장유통로 35, 소독완료) 뷔페 5번방 이용하신 분은 가까운 보건소에서 검사 받으세요. 	0
10695	[무주군청] 코로나19▲전북,대전 확진자 지속발생▲타시군 방문 및 다중이용시설 이용자제▲비대면 종교활동 권장▲모임,행사 자제▲마스크착용 등 방역수칙 준수바랍니다. 	1
18784	[이천시청] 이천시 242~243번 확진자 발생. 동선 파악 중에 있음을 알려드립니다. 생활방역수칙을 준수하시기 바랍니다. 	2
11931	[서대문구청]코로나19. 342~354번째 확진자 발생. 역학조사 중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다 blog.naver.com/sdmstory 	2
2718	[남해군청] 전국적으로 코로나19 확진자 다수발생, 무증상 확진자 우리군 방문사례발생 등 군민여러분 타 지역 방문자제, 외출시 마스크 꼭 착용바랍니다. 	1
2302	[강릉시청](강원도긴급행정명령)8.7.이후서울사랑제일교회방문자,8.8경복궁,8.15.광화문집회참석자는 시보건소에서 신속히 검사바랍니다.(위반시벌금및구상권청구) 	0
22815	[도봉구청] 3.28(일) 확진자 1명 발생(988번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다. 	2
20893	[영주시청] 코로나19. 아직 끝나지 않았습니다. 백신접종과 사회적 거리두기 준수, 5인이상 사적모임 금지, 마스크 착용등 기본방역수칙을 준수하시기 바랍니다. 	1
13226	[계양구청] 계양구 254번 코로나19 확진환자 발생(해외입국자). 역학조사 완료 및 방역 중. blog.naver.com/gyeyang_gu 	2
10070	[서산시청] 코로나19 서산50번 확진자 발생 해외 입국 외국인. 자가격리 중 확진. 정밀역학조사 중. 자세한 사항은 다시 알려드리겠습니다. 	2
3140	[마포구청] 마포구 103~108번(6명) 확진자 발생, 역학조사 진행중이며 완료 즉시 홈페이지 및 블로그 공개 예정입니다. 	2
4594	[완도군청] 코로나19 확산 방지를 위해 주말 종교 활동 비대면 예배 권고, 소모임·타 지역 방문 자제, 마스크 착용 등 사회적 거리두기 방역수칙을 준수바랍니다. 	1
13439	[부산시] 12.9(수) 12:12~13:00 이비가짬뽕 부산미남사직점(동래구 미남로 130) 방문자는 인근 보건소에 상담바랍니다.(소독완료) 	0
19171	[계양구청] 계양구 445~448번 코로나19 확진환자 4명 발생(확진환자의 접촉자 등) 역학조사 및 방역중 blog.naver.com/gyeyang_gu 	2
6669	[담양군청]주말 종교활동은 비대면, 식사제공·소모임 금지, 다중이용시설 방문을 자제하여 주시고, 외출시 반드시 마스크착용, 거리두기 등 방역수칙 준수 바랍니다. 	1
15089	[보령시청] 보령 91번(30대, 죽정동) 확진자 발생/안산 확진자의 가족/이동동선은 심층 역학조사 후 시홈페이지, SNS에 공개예정입니다. 	2
19800	[광주시청] 관내 확진자 7명(전일 2, 금일 5)발생. 홈페이지(corona.gjcity.go.kr) 참조하시기 바랍니다. 	2
14694	[동작구청]788~792번째 확진자발생(완치자 496명),상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran 	2
6548	[포항시청]코로나 감염확산 방지를 위해 외출 및 여행자제, 대면 소모임 금지, 마스크 착용 등 방역수칙을 준수하여 주시기 바랍니다. 	1
12198	[보령시청]⑤ 방역수칙 위반 사례 적발 시 해당 업체 집합금지(2주간) 적용. 확진자 발생 추이에 따라 조치는 강화될 수 있습니다. 	1
10786	[부산시] 11.27(금) 14:50 부산역KTX역~시랑로 101번길 골목안 현금결제 수납한 택시 운전기사님은 북구 보건소에 상담바랍니다. 	0
11725	[부산남구청]12.11.(금) 남구 코로나19 확진자 3명 발생. 실내에서도 마스크 착용, 밀폐공간 환기, 모임 자제, 사람간 거리두기 등 방역수칙 준수바랍니다. 	2
5053	[고양시청]코로나19 확진자 1명 발생 ▶313번(화전동 거주) [홈페이지][카카오톡 고양시 채널] https://han.gl/iMmgw 참조 바랍니다. 	2
3341	[보성군] ③8. 19.(수) 18:40~21::10 다녀오신 군민께서는 보건소(☎850-8816, 5683)로 상담 바랍니다. 	0
