Column1,MESSAGE,CATEGORY
35776,"[진안군청]진안의료원 1.11(월)부터 정상진료 재개/무료 선별진료소는 3개소(보건소2,의료원1)로 축소 운영/만남의 광장(2개소)은 1.5(화)부터 폐쇄합니다. ",2
24672,"[광양시청]수험생의 안전한 응시를 위해 선별진료소(보건소-광양읍)를 오늘(12.2) 밤 10시까지 연장 운영하오니, 증상 의심되는 수험생은 반드시 검사 바랍니다. ",2
12200,[예천군청] 코로나19 예방 위해 -벌초는 대행 서비스 이용 -고향 방문 및 역귀성 자제 -영상통화로 명절인사 나누고 마스크 착용과 사회적 거리두기는 필수입니다. ,0
801,"[중앙재난안전대책본부]사업장에서의 감염 지속, 사업주께서는 ①유증상 직원 쉬게하기 ②재택,유연근무 장려 ③사업장 소독과 환기 등 방역수칙에 앞장서주시기 바랍니다. ",1
53049,[보령시청] 거리두기 1.5단계 연장(3.29. ~ 4.11.) / 5명부터 사적모임 금지 유지 / 마스크 의무화 착용 / 시설별 방역수칙 준수해주시기 바랍니다. ,2
35759,"[금정구청]코로나19 임시선별검사소 운영(12.30~1.10, 10시~17시, 주말공휴일 포함),온천천(장전역1번출구 하단), 무증상도 누구나 무료검사가능합니다 ",2
25573,"[기장군청] 연말연초 행사, 모임, 여행, 외출 자제 및 실내외 마스크 착용 필수 등 방역수칙 준수바랍니다. ",0
27665,"[중대본] 식당 내 환기가 잘 안되고, 마스크 미착용 상태로 대화한다는 안전신고가 많았습니다. 다중이용시설에서는 마스크 착용, 환기·소독에 각별한 주의 바랍니다. ",0
32758,"[영덕군청]▲친목,화합 목적 5인이상 사적 모임금지 ▲숙박시설 객실 50%이내 에약제한 ▲마스크착용 등 방역수칙 준수바랍니다. ",0
2395,"[보성군] 휴가철 해변, 캠핑장 등 야외라고 안심할 수 없죠. 마스크 착용 및 사람간 거리두기는 선택이 아닌 필수! 무더위에 답답하더라도 방역수칙 잘 지켜주세요. ",0
30056,[해남군청] 코로나19 예방을 위해 주말 정규예배는 좌석 수의 50%로 제한▶교회 내에서 마스크 착용 및 식사 금지▶타지역 방문 자제 등 방역수칙 준수 바랍니다. ,0
2338,"[담양군청]안전한 하계휴가 3행(마스크착용,최소시간 머무르기,사람간2m유지)과 3금(증상시 여행가지않기,혼잡한 여행지 피하기,침방울 튀는행위 자제) 준수바랍니다. ",0
10614,"[장흥군청] 군민여러분께서는 타지역 방문을 자제해주시고, 실ㆍ내외 항시 마스크 착용, 이동동선 최소화 등 방역수칙 준수바랍니다. ",0
8473,"[사천시청] 사회적 거리두기 2단계시행. 불필요한 타지역 방문 및 모임 자제, 실내외 마스크 착용과 개인 방역수칙을 반드시 준수바랍니다. ",2
27451,"[고령군청]인근지역 코로나19 확진자가 다수발생하고 있습니다. 주말동안 인근지역 방문, 외출, 소모임 등을 자제하시고 집에 머무르기에 동참하여 주시기 바랍니다. ",1
208,"[해남군청]최근 광주 확진자가 급증하고 있으니, 가급적 광주 방문을 자제하여 주시고 불가피한 방문 시 마스크 착용 등 생활방역수칙을 준수하여 주시기 바랍니다. ",1
44942,"[고령군청]거리두기 1.5단계(2.15~2.28)▲식당, 카페, 노래방, 실내체육시설 등 운영시간 제한 해제▲유흥시설 22시까지 운영가능▲5인이상 사적모임 금지 ",2
45572,"[청양군청] 감기, 몸살, 발열시 보건의료원 선별진료소에서 코로나 검사와 병행 진찰 받으시기 바라며, 실내외 반드시 마스크 착용 등 방역수칙 준수 바랍니다. ",0
6250,"[기장군청] 중위험시설(목욕탕, 실내체육시설, 장례식장)에 대해 기장군에서 오늘부터 지속적으로 현장점검을 실시할 예정임을 알려드립니다. ",2
1122,[김해시청] 방문판매업체 감염전파가 계속 발생하고 있습니다. 어르신의 감염은 중증이나 사망으로 이어지기 쉽기때문에 방문판매관련 행사 참석을 삼가해 주시기 바랍니다 ,1
13081,"[강진군청]광주 등 전국적으로 코로나19 계속 발생중 입니다. 타지역 방문과 외출,모임 자제,실내.외 항상 마스크 착용,사람간 접촉을 최소화 하시기 바랍니다. ",1
3452,"[보성군]서울 경기 사회적 거리두기 2단계 격상. 수도권 가족, 지인 방문 및 소모임 자제, 다중이용시설 이용 자제, 마스크 착용, 거리두기를 반드시 지켜주세요! ",2
23861,"[김천시청] 주말 불필요한 외출이나 모임, 다중이용시설 등 방문을 자제하여 주시고 발열, 기침 등 증상이 있으면 보건소(054-433-4000) 상담바랍니다. ",0
30625,"[광주광역시]12.21일 0시부터 직접판매홍보관, 종교활동,사회복지시설 방역수칙을 더욱더 강화합니다 ①방문판매 등 직접판매 홍보관 18시~익일 05시까지 운영금지 ",2
17035,[해남군청] 코로나19 사회적 거리두기 3원칙 1.마스크 착용 필수 2.각종 시설 방문 시 방역수칙 준수 3.불필요한 행사·모임 참석 및 다중이용시설 방문 자제. ,0
10320,"[김천시청] 코로나19 예방을 위하여 마스크를 반드시 착용 바라며, 행사 및 밀집시설 방문 자제, 손씻기 등 방역수칙을 준수바랍니다. ",0
30899,"[보령시청]③▲식당,카페 22시~익일05시 포장,배달만 허용 ▲50인이상 모임행사금지 ▲마트시식금지 ▲발한시설 운영중단(목욕탕 이용가능) ",2
18576,"[보령시청3] 실내체육시설,이·미용업,백화점) 등에서 마스크 착용 등 기본 방역수칙을 준수해주세요. ",0
19638,"[나주시청] 금일(13일)부터 마스크 착용 의무화, 실내와 사람이 많은 실외는 반드시 마스크 착용, 미착용 시 과태료 부과, 불필요한 외출·모임 자제바랍니다. ",2
41273,"[순창군청] 타지역 방문 후 타지역민과 접촉 후 발열,인후통,기침 등 의심증상이 있을 경우 선별진료소에서 코로나19 무료검사 바랍니다. ",0
1060,"[보성군] 예식장, 장례식장, 교회 등 밀집시설, 소규모 모임, 술자리 등 밀폐장소 방문자제 바라며 발열 등 증상 있을시 외출하지 않기 등 수칙을 준수 바랍니다. ",0
40725,[제천시청] 1.25.(월) 09시 현재. 확진자 0명입니다. 고통분담성금 재난지원금 안내 http://pf.kakao.com/_twcKxb/62681223 ,2
17031,[곡성군청] 가을철 야외활동 증가로 코로나19 감염 확산이 우려되고 있습니다. 많은 인파가 몰리는 곳은 피하시고 마스크 착용 등 방역수칙 준수 바랍니다. ,1
6083,"[완도군청] 진도, 무안, 순천 등 타지역에서 코로나19 확진자가 지속 발생중입니다. ①실내외 반드시 마스크 착용, ② 대형마트 등 다중이용시설 방문자제 ",1
45152,[서천군청] 설 연휴기간 타지역 방문 및 귀성객을 접촉하신 분 중 코로나19 의심 증상이 있는 경우 보건소 선별진료소에서 검사 받으시기 바랍니다. ,0
30547,"[옹진군청]코로나19 최고의 방역은 마스크 착용입니다. 나와 타인을 위해 방역수칙 준수, 연말연시 모임 자제 등 청정 옹진을 위해 동참하여 주시기 바랍니다. ",0
43326,"[순창군청]2.8.(월) 0시～2.14.(일) 24시 사회적거리두기 2단계유지/식당, 카페, 실내체육시설, 노래연습장 등은 22시～05시까지 운영중단됩니다. ",2
40307,"[청송군청]사회적거리두기2단계연장(1.18.~1.31.)▲5인이상 사적모임 금지(식당 등 다중이용시설 5명이상 예약 및 동반입장금지)▲유흥주점, 단란주점 집합금지 ",2
30060,[안양시청] 임시선별검사소 운영 안내 ①안양역②범계역③삼덕공원내④안양종합운동장 4곳에서 09~18시 운영. blog.anyang.go.kr/222175626432 ,2
44256,"[남구청] 설 연휴 코로나19 선별진료소 운영: '21.2.11.(목)~2.14.(일), 운영시간: 10시~16시(12시~13시 시설소독 미진료) ",2
261,"[창녕군청]코로나19 지역감염이 전국적으로 확산되는 엄중한상황입니다. 밀폐·다중이용시설방문,종교모임,소모임 자제. 외출시 마스크착용 등 생활방역수칙 준수바랍니다. ",1
8384,[남해군청] 8.28.(금)부터 경남도내 마스크 착용 의무화 행정조치 시행. 실내외에서 음식물 섭취 등 불가피한 경우 외에는 반드시 마스크를 착용바랍니다. ,2
36843,"[군위군청]연말연시 특별방역 기간 연장(1.4~1.17까지)▲종교활동은 비대면예배만 허용됨(의무사항)▲종교시설 주관 모임,식사금지▲노래연습장 21시 이후 운영중단 ",2
24115,[전주시청]3-1. 오늘(11.30)부터 전주시는 사회적 거리두기를 2단계로 격상합니다. 이에 공공시설과 민간시설에 대한 방역수칙이 강화됩니다. ,2
11351,"[영암군청] 코로나19 예방을 위해 실내외 반드시 마스크 착용 바라며(전라남도 행정명령 시행중), 영업장에서도 반드시 출입명부 작성 등 방역수칙을 준수 바랍니다. ",2
6457,"[장흥군청] 오늘부터 전국 사회적 거리두기 2단계로 격상됨에 따라 종교 소모임 자제, 타지역 방문 자제, 실내외 마스크 착용 등 방역수칙 준수바랍니다. ",2
43003,"[광주광역시] 코로나19 확산 방지를 위해 2.11(목) ~ 2.14(일) 설 연휴 4일 동안 망월묘지와 영락공원(추모관, 묘지)이 전면 폐쇄됩니다. ",2
44627,"[부안군청2] 유흥시설 6종(유흥·단란주점, 콜라텍 등)은 당초 집합금지에서 운영시간이 22시로 운영제한 됩니다. ",2
27387,[남원시청] 코로나19 확산방지를 위하여 공설시장 5일장 노점상(상설점포 정산운영)을 12월 14일 휴장합니다. ,2
6660,[금산군청] 8.23부터 2주간 사회적거리주기 2단계 격상 전국 확대. 방역수칙을 준수하여 주시기 바랍니다. ,2
44648,[보성군] 안전한 '설 연휴' 보내기 ▲5인 이상 사적인 모임 금지 ▲의심증상 있으면 보건소 검사 받기 ▲모든 일상에서 마스크 착용 등 방역수칙 준수 바랍니다. ,0
46632,"[정선군청]임계면행정복지센터 일시폐쇄(2. 22.(월) 09시부터) 관련, 민원발급 외 인·허가 등은 군청 콜센터로 문의(0335623911) 바랍니다. ",2
45384,[완주군청] 연휴기간 동안 타지역 방문 및 코로나19 의심증세가 있는 경우 완주군 보건소 선별진료소에 방문 및 상담하시기 바랍니다. ,0
17205,[영주시청]코로나 예방을 위해 가을철 여행은①단체관광 자제②소규모 가족단위③개인차량 이동④일정은 짧게⑤귀가후 증상관찰⑥항상 마스크 착용 등 방역수칙 준수바랍니다. ,0
3304,"[보성군] 서울, 경기지역 사회적거리두기 2단계 격상, 수도권 및 타지역 방문을 최대한 자제해 주시고, 마스크 착용과 사람간 거리두기를 꼭 실천해 주세요! ",2
23184,"[음성군청]수도권 코로나19 확진자 대규모 발생과 전국적 유행으로 타지역에 거주하는 가족, 지인 등의 만남을 자제바라며, 마스크 착용 등 방역수칙 준수바랍니다. ",1
35056,"[춘천시청]춘천시거리두기 2단계가 1.17(일)까지 2주간연장(중대본결정)됩니다. 5인이상 모임금지 종교활동비대면(2.5단계 적용), 마스크착용 등 방역수칙준수 ",2
17151,"[익산시청] 단체여행 및 식사 자제, 상시 마스크 착용, 시설 종사자 및 이용자 분들의 방역수칙 철저 준수 부탁드립니다. ",0
40388,"[순창군청] 코로나19 예방을 위해 주말 집에 머물러 주시고 5인 이상 사적모임 금지 및 마스크 착용, 개인별 음식 덜어먹기 등 방역수칙 준수바랍니다. ",0
26911,"[시흥시청]연말연시 ▲모임,행사 및 다중이용시설 자제 ▲언제어디서나 마스크착용 ▲의심증상 있을 시 가족,타인 접촉자제하고 즉시 검사받기 등 방역수칙 준수바랍니다. ",0
45828,[경산시청] 2월17일 13명 확진(밀접접촉13)/직장 내 확진자 발생은 집단 감염으로 확산되오니 사회적 거리두기 등 방역수칙을 철저히 준수바랍니다. ,1
29709,"[전남도청] 확진자가 많은 수도권 등 방문 삼가시고, √외출 시 동선 최소화 √밀폐공간 출입 자제 ▲증상 관계없이 익명검사 가능하니 인근 선별진료소 방문하세요. ",0
11969,"[남원시청]코로나19 확산방지와 가족, 이웃의 건강을 위해 이번 추석은 고향방문 및 타지역 이동을 자제하여 주시기 바랍니다. ",0
33283,"[가평군청] 거리두기 2.5단계가 1.3(일)24시까지 연장되었습니다. 5인이상 사적모임금지, 비대면 종교활동, 마스크 상시착용 등 방역수칙 준수바랍니다. ",2
43867,[곡성군청] 2. 10.~21.까지 마을 경로당 운영을 중지하며 이번 설에는 타지방에 있는 자녀에게 고향방문 자제를 권유해 주세요 ,2
49541,"[청양군청] 식당,카페 등에서 음식물 섭취시를 제외한 매순간 마스크 착용은 모두의 안전을 지키는 가장 손쉬운 방법입니다. 대화시에도 마스크 착용! 잊지마세요. ",0
13272,"[완도군청] 코로나19 예방 수칙, ▶귀성 및 역귀성 자제 ▶안부는 영상통화 ▶벌초는 대행서비스 ▶불필요한 외출 자제 ▶마스크 착용 등 방역수칙 준수바랍니다. ",0
33783,[보성군]②▶노래방·학원·실내체육시설·방문판매 등 밤9시이후 운영중단 ▶식당·카페 밤10시 이후 포장·배달만 허용 ▶종교시설 비대면원칙 ▶식당 5명이상 모임 금지 ,2
39008,[태백시청]결과가 나오는 즉시 안내하여 드리도록 하겠습니다. 마스크 상시 착용 및 5명부터 모임 금지 등 개인방역수칙을 철저하게 준수하여 주시기 바랍니다. ,0
25847,"[기장군청] 연말연초 행사, 모임, 여행, 외출 자제 및 실내외 마스크 착용 필수 등 방역수칙 준수바랍니다. ",0
2945,"[정읍시청2]특히 확진자 발생지역 방문자는 마스크쓰기,개인위생수칙 준수철저, 외출 후 발열 및 기침 등 호흡기 증상시 정읍시보건소 선별진료소(539-6112)문의 ",0
11631,"[하동군청] 코로나19 예방을 위해 음식물 섭취 등 불가피한 경우를 제외하고 마스크 착용 생활화, 소규모 모임과 불필요한 외출 자제등 방역수칙 준수 부탁드립니다. ",0
14095,[동두천시청] 이번 추석은 ▲묘지·봉안시설 방문자제 ▲부득이 성묘시 연휴기간 전·후주 방문 ▲생활속 거리두기 마스크 착용준수 ▲시설 방역통제 적극 협조바랍니다. ,0
3674,"[보은군청] 수도권지역 가족 및 지인 방문 자제, 마스크 착용, 손씻기, 사회적거리두기 등 방역수칙을 준수하여 주시기 바랍니다. ",0
21514,"[영주시청]마스크 착용은 최선의 방역입니다! 다중이 모이는 장소는 최대한 방문을 자제해주시고, 부득이 방문할때는 반드시 마스크를 착용합시다! ",0
46470,"[영광군청]전국에서 코로나19확진자 다수 발생중, 타지역거주 가족·지인 접촉을 자제하시고, 5인이상 사적모임 금지, 실내외에서 마스크착용등 방역수칙 준수바랍니다. ",1
3666,"[동구청]코로나19 확진자 급증, 사회적거리두기 2단계 시행. 8.17.(월) 12시부터 집합모임행사 및 다중시설이용 자제 등 개인방역수칙 철저히 준수 바랍니다. ",2
3257,[해남군청]서울·경기 사회적 거리두기 2단계 격상(8.16.~). 연휴 기간 중 수도권 및 타지역 방문을 자제하시고 마스크 착용과 방역수칙을 준수하시기 바랍니다. ,2
26124,"[거제시청] 사회적거리두기 2단계 격상에 따라 12.8.(화) 00:00부터 유흥주점, 단란주점 영업이 금지되며, 음식점은 21시 이후 배달, 포장만 가능합니다. ",2
34561,[양평군청] 코로나19 확산방지를 위해 2021년 1월 1일 03:00~1월 3일 24:00까지 양서면 두물머리를 전면통제하오니 방문을 자제하여 주시기 바랍니다. ,2
50985,[보령시청] 코로나19 확진자가 우리 도에서 확산되고 있습니다. 방역수칙을 준수해 주시고 반드시 마스크를 착용해 주시기 바랍니다. ,1
16260,[곡성군청] [개천절 집회 참석금지] 위반시 고발조치(벌금 300만원 이하) 확진자 발생시 손해배상청구. 코로나19 확산방지를 위해 협조하여 주시기 바랍니다. ,2
13766,"[순창군청] 코로나19 예방을 위해 소모임 자제, 추석 이동자제, 음식점 카페 등 최소시간 머물기, 마스크 착용 등 방역수칙 준수 바랍니다. ",0
14282,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내] 1.외출시 마스크 착용 필수 2.필수적 사회경제 활동 외 모든 활동 자제 ,2
40088,"[순창군청] 동절기 효과적인 코로나19 예방을 위해 밀폐된 공간은 하루 5회 10분간 창문을 열고 환기 바라며, 주기적인 방역소독 및 마스크 착용 바랍니다. ",0
3366,"[부천시청] 사회적거리두기 2단계 격상(8.16~8.29), 접촉 최소화 등 개인 방역수칙을 준수 바랍니다. blog.naver.com/bucheon-city ",2
50155,"[기장군청] 3/1~3/14까지 사회적거리두기 1.5단계 알림. 5인이상 모임금지, 여행, 외출자제 및 마스크 착용 필수 등 방역수칙 준수바랍니다. ",2
19059,[동두천시청]동두천시 제2차 재난기본소득 신청바랍니다. (주소지 관할 행정복지센터 / 1인당 10만원 / 11월9일~12월18일 / 마스크착용 및 방역수칙 준수) ,0
51264,"[사천시청]목욕장 이용시 마스크 착용, 대화금지, 음식 섭취금지, 선풍기 사용자제 등 방역수칙 준수, 의심 증상시 보건소(831-3630~8)로 문의 바랍니다. ",0
10798,"[해남군청] 타지역 방문과 타지역 코로나 확진자 방문으로 인근 시군에서 확진자 접촉사례 지속 발생. 주말 집에 머물기, 마스크 쓰기 등 방역수칙을 준수 바랍니다. ",1
24977,[기장군]12월3일 코로나19 양산시 신규확진자 중 1명의 직장은 양산이나 주소는 기장군입니다. 실내외 마스크 착용 필수 및 외출자제 등 방역수칙 준수 바랍니다. ,0
5049,"[완도군청] 수도권발 코로나19 확산세 심각. 군민들께서는 타지역 방문 시 방역수칙을 철저히 준수하여 주시고, 귀가 후 동선을 최소화하여 주시기 바랍니다. ",1
28969,[담양군청] 동절기 실내 생활증가로 인한 환기부족으로 바이러스 생존 최적 환경 / 수시 환기 및 손이 자주 닿는곳은 천으로 소독제를 묻혀 닦아내시기 바랍니다. ,1
20289,"[의령군] 코로나19 예방을 위해 묘사는 마스크착용, 단체식사와 악수금지, 1m이상 거리두기 방역수칙을 준수하고 특히 수도권분들의 방문은 자제시켜 주시기 바랍니다 ",0
11048,[목포시청] 코로나19가 전 지역에서 발생 중.▶타지역 방문 자제 ▶비대면 종교활동 실시 ▶마스크 착용 ▶모임을 자제하여주시기 바랍니다. ,1
23101,"[인천광역시청] 최근 소모임 식사, 유흥주점, 사우나, 스터디 카폐 등 다양한 경로를 통한 코로나19 감염이 확산중 입니다 접촉 등 감염 의심시 자진검사 바랍니다 ",1
48934,"[보성군] 봄철 나들이, 주말 등 외부활동 증가로 감염확산 우려 ▲타지역 방문 자제 ▲동호회등 5인이상 사적모임 금지 ▲마스크 착용 등 방역수칙 준수바랍니다. ",0
14014,"[남원시청] 추석 명절 코로나19 예방을 위해 귀성 및 역귀성을 자제하시고, 시장, 마트 등 다중이용 장소에서는 반드시 마스크를 착용해 주시기 바랍니다. ",0
25742,[순천시청]주말 종교활동 및 모임은 최대한 자제해주시고 마음의 온도를 높이는 따뜻한 주말 보내시기 바랍니다. 거리두기와 마스크착용이 코로나 예방의 최고 백신입니다 ,0
42343,"[동해시청] KF80이상 마스크 착용▲발열, 기침, 두통 등 약간이라도 증상있을 시 지체없이 보건소 선별진료소 검사바랍니다. ",0
12238,[해남군청] 코로나19 확산 방지를 위해 주말동안 ▶타지역 이동 자제 ▶안부 인사는 영상통화 ▶사람 간 거리두기 ▶반드시 마스크 착용 등 방역수칙 준수 바랍니다. ,0
25641,"[함양군청] 코로나19 예방을 위해 종교활동, 결혼·장례식장 등 다중이용시설 방문을 최대한 자제하시고 부득이 참석시 마스크 착용등 방역수칙 준수를 당부 드립니다. ",0
24273,"[기장군]코로나19 확진자 급증. 식당, 카페, PC방, 노래연습장, 실내체육시설 등 관내 모든 사업장은 마스크 착용, 출입명부 작성 등 방역수칙을 준수바랍니다. ",1
35302,"[강진군청]수도권,광주,순천,광양,해남,진도에서 코로나19 계속 발생중,발생지역 방문과 외지인 접촉 자제,불가피하게 접촉시 마스크 착용.만남 시간은 최대한 짧게. ",1
6395,"[음성군청] 음식점, 목욕탕, 등 다중이용시설 전자출입명부 이용 등 방역수칙준수 의무화,종교시설 예배,미사,법회 온라인실시 강력권고 및 소모임,수련회 등 행사금지 ",2
14714,"[남원시청2] 유흥시설 5종(유흥주점,콜라텍,단란주점,감성주점,헌팅포차)은 9. 28.부터 10. 4.까지, 직접판매홍보관은 10. 11.까지 집합 금지합니다. ",2
35888,"[기장군청] 1/4~1/17까지 사회적거리두기 2.5단계 연장 알림. 5인이상 모임금지, 여행, 외출자제 및 마스크 착용 필수 등 방역수칙 준수바랍니다. ",2
6200,"[해남군청] 전남도내 사람간 접촉을 통해 지역감염 확산 중이므로 외출, 외식, 소모임 자제를 반드시 지켜주시기 바랍니다. 실내외 구분없이 항상 마스크 착용바랍니다 ",1
20654,[울산광역시] 마스크 쓰기를 생활화합시다. 11.13.부터 마스크 착용 의무화에 따라 대상시설에서 마스크 미착용시 과태료 부과. (시 및 구군 홈페이지 참고) ,2
3637,[영암군청] 최근 수도권과 광주에서 코로나19가 확산되고 있으니 확진자 발생지역 방문을 자제하시고 방역수칙을 철저히 지켜주시기 바랍니다. ,1
25171,"[광양시청] 코로나 확진자 전국 확산 중. 타지역 방문 및 각종 모임 행사 자제, 주민 접촉 최소화, 마스크 착용 등 방역수칙 준수 바랍니다. ",1
14528,"[청양군청] 코로나19 확산 방지를 위한 고향방문 및 외출, 모임, 여행 자제. 건강한 추석을 보낼 수 있도록 식중독 예방 등 음식물 관리에 주의하시기 바랍니다. ",0
17200,"[담양군청] 주말을 맞아 가을철 단체 산행 자제 및 여행시 소규모 분산이동, 마스크 착용, 거리두기 유지 등 개인방역을 철저히 준수 바랍니다. ",0
30005,"[순천시청] 거리는 더 멀리, 마음은 가까이 연말연시 행사,모임은 삼가고 ▶마스크 상시 착용 ▶주기적 환기,소독 ▶거리두기 등 기본 방역수칙 준수 바랍니다. ",0
32938,"[담양군청]연말연시 코로나19 예방을 위해 ▲종교활동 비대면 실시(모임,식사 금지) ▲친·인척간 왕래 자제▲마스크 착용 등 개인방역수칙을 지켜 주시기 바랍니다. ",0
24363,"[기장군청] 연말연초 행사, 모임, 여행, 외출 자제 및 실내외 마스크 착용 필수 등 방역수칙 준수바랍니다. ",0
12748,"[담양군청] 코로나19 관련 종교？체육？사우나 등 고위험시설 방문, 소모임, 외부 방문객 접촉, 밀집？밀폐？밀접장소 출입을 자제하여 주시기 바랍니다. ",0
5483,[영암군청] 오늘부터 전남 전지역에서 실내외 마스크 착용을 의무화하는 행정명령이 발동되었습니다. 타지역 방문 뿐만 아니라 행사·모임을 자제토록 해주시기 바랍니다. ,2
6917,"[진도군청]코로나19 확산 방지를 위해 공원, 정자, 야외 쉼터 이용시 마스크 착용, 2m 이상 거리두기, 타지역 방문자제 등 방역수칙을 준수하시기 바랍니다. ",0
17053,"[김해시청]사회적거리두기 1단계로 조정되었으나 지속적인 코로나19 감염자가 발생하고 있습니다. 마스크착용, 손씻기, 거리두기 등 방역수칙 꼭 지켜주시기 바랍니다. ",1
40021,"[경상북도청] 종교활동은 비대면, 5인이상 사적모임 금지, 요양시설 등 다중이용시설 출입자제, 마스크착용, 흐르는 물에 손씻기, 환기와 소독을 철저히 합시다. ",0
33270,"[거창군]코로나19 전 군민 무료검사 이동 선별진료소 운영. 읍지역 장소 중앙로터리, 12.28~12.31(09:30~17:30), 면지역은 추후 알림예정입니다. ",2
856,"[영암군청] 반드시 영암군보건소로 신고 후 검사 받으시기 바랍니다(061-470-6536). 군민께서는 불필요한 외출, 모임을 자제하고 꼭 마스크를 착용바랍니다. ",0
32230,[청송군청] 전국 연말연시 방역강화 특별대책기간(12.24~1.03) 종교활동 관련 안내 ▲예배·미사·법회·시일식 등 비대면 전환 ▲종교시설 주관 모임·식사 금지 ,2
45177,[완도군청] 설 연휴 타 지역 방문자는 귀성 후 외출 및 이웃과의 식사·모임 등 자제하여 주시고 의심증상 시 검사 받으시기 바랍니다. ,0
8285,"[고창군청]코로나19 전국확산, 광주에서는 3단계에 준하는 행정명령 발령중. 타지역 방문과 모임자제, 반드시 마스크쓰기를 실천하여 주시기 바랍니다. ",2
27544,"[광주광역시]12.28일까지 ▶ 모든 편의점 0시~5시 실내외 취식금지, ▶ 방문판매 등 직접판매홍보관 21시 이후 운영중단 ",2
27649,"[성주군청] 대구 등 인근지역 코로나19 확진자 다수발생. 주말동안 인근지역 방문, 외출, 소모임 등을 자제하시고 집에 머무르기에 동참하여 주시기 바랍니다. ",1
14500,"[홍성군청]코로나19는 어르신들께 더욱 위험합니다. 방역수칙(다중이용시설 방문자제, 마스크 꼭 착용 등)을 준수 바랍니다. ",0
43624,"[통영시청]2.8(월)부터 거리두기2단계 일부조정, 식당/카페/노래연습장/실내체육시설/학원/독서실 22시까지 운영시간 연장, 5명이상 사적모임 금지는 유지됩니다. ",2
6069,"[해남군청] 오늘부터 코로나19 사회적 거리두기 2단계 격상에 따라 유흥주점,노래연습장,PC방 등 고위험시설 운영이 중단됩니다. 실내외에서는 마스크를 착용합시다. ",2
12271,"[남원시]함양군 코로나19 확진자 발생으로 코로나 확산예방을위하여 인월시장을 잠정폐쇄(9.13(일), 9.18(금))함을 알려드립니다. ",2
43698,[인천중구청]코로나 재확산 방지를 위하여 설연휴(2021.02.11.~02.14.)영종공설묘지를 전면 폐쇄하오니 협조하여 주시기 바랍니다. ,2
11073,"[봉화군청] 주말, 휴일 종교행사 및 타지역 방문 자제, 장례식장, 소모임 및 다중이용시설 이용 시 마스크착용, 손씻기 등 개인방역수칙 준수 바랍니다. ",0
8059,[성주군청]코로나19 확진자가 지속적으로 증가하고 있습니다. 다중밀집시설 이용 시 명부작성·올바른 마스크착용·손씻기 등 기본 방역수칙을 준수하시기 바랍니다. ,1
39340,"[구례군청] 1.18.~1.31. 거리두기 연장 ▲5명부터 사적모임 금지 ▲유흥시설 5종 집합금지 ▲노래연습장, 실내체육시설 21시~05시 운영중단 ",2
48253,"[남해군청]봄철 활동량 증가로 방역수칙 준수▶타지역 방문시나 외부인 접촉시 마스크쓰기,거리두기,손씻기 ▶사적모임은 4명까지 가능▶유증상시 검사받기 당부드립니다. ",1
6095,"[가평군청] 사회적거리두기 2단계 적용 실내 50인 이상, 실외 100인 이상 모임금지, 외출시 반드시 마스크 착용 등 개인위생을 철저히 지켜주세요. ",2
4068,"[영광군청] 서울,경기도,인천,광주등에서 코로나19 확진자가 다수 발생하고 있습니다. 수도권,광주 방문을 자제하시고, 외출시 반드시 마스크를 착용하시기 바랍니다. ",1
46515,"[의성군청] 호흡기,기침,발열,인후통 증상발생시 병원·약국에 방문하지말고 보건소 선별진료소에 먼저 방문바랍니다/외출자제,마스크착용 등 개인방역수칙 준수 바랍니다. ",0
1725,"[곡성군청] 최근 코로나19 신규 확진자는 타 지역에서 방문한 친인척 간 만남으로 발생하였습니다. 주말 가족 만남, 소모임, 외출을 자제해 주시기 바랍니다. ",1
46592,"[목포시청]인근 시군에서 확진자 지속발생중. 타지역 이동자제, 5인부터 사적모임 금지 등 방역수칙 준수, 증상의심되면 보건소 선별진료소에서 검사받으시기 바랍니다. ",1
37700,"[강진군청]마스크 쓰기를 실내.외에서 생활화.코로나 예방에는 마스크 착용이 가장 효과적,식당에서 식사중에는 말을 하지말고,식사후 마스크 착용하고 대화 바랍니다. ",0
15737,"[전남도청]도민의 생명과 안전을 위해 개천절 불법집회 참석을 삼가시길 바라며, 집회참석으로 코로나19 지역 감염 시 치료비와 모든 사회적 비용을 청구할 계획입니다 ",0
40236,"[남원시청] 시민들께서는 생신, 제사 등 가족, 지인 소모임 및 타지역 방문을 자제 바라며, 증상 유무와 상관없이 선별진료소에서 검사 가능합니다. ",0
40976,"[남해군청]2단계 수칙▲유흥시설 5종 집합금지▲결혼·장례식장100명 미만 인원제한 ▲중점·일반관리시설 등 마스크 착용, 출입자 명단관리, 환기·소독 실시바랍니다. ",2
40368,[포항시청] 최근 부성목욕탕(죽도동 17-33) 이용객 및 인근 주민분들은 선별진료소를 방문해서 신속히 검체 받을 수 있도록 하시기 바랍니다. ,1
3108,"[대구광역시] 코로나19가 수도권에서 급속히 확산중 입니다. 연휴기간중 수도권 방문을 자제해 주시고, 마스크 착용, 손씻기, 사회적 거리두기를 생활화 합시다. ",1
